ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model,
0.01444706181,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","യുഎസ്എ ജിംനാസ്റ്റിക്സിനും യുഎസ്ഒസിക്കും ഒരേ ലക്ഷ്യമാണ് ഉള്ളത് - ജിംനാസ്റ്റിക്സ് കായിക വിനോദവും മറ്റുള്ളവയും കായിക താരങ്ങൾക്ക് അവരുടെ സ്വപ്നങ്ങളെ സുരക്ഷിതവും, പോസിറ്റിവും, ശക്തിപ്പെടുത്തുന്നതുമായ അന്തരീക്ഷത്തിൽ പിന്തുടരാൻ കഴിയുന്നത്ര സുരക്ഷിതമാക്കുക.","യുഎസ്എ ജിംനാസ്റ്റിക്സ് യുഎസ്ഒസി ഒരേ ലക്ഷ്യം ഉണ്ട്- ജിംനാസ്റ്റിക്സ് കായിക, മറ്റുള്ളവ, സുരക്ഷിതവും ക്രിയാത്മകവുംശാക്തീകരിക്കപ്പെട്ടതുമായ അന്തരീക്ഷത്തിൽ അത് ലറ്റുകൾ അവരുടെ സ്വപ്നങ്ങൾ പിന്തുടരാൻ കഴിയുന്നത്ര സുരക്ഷിതമാക്കുക.",Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Default,Default,Default,Default,17,15,17,bing_api,
0.01452910828,Argentina is well known for having one of the best polo teams and players in the world.,"ലോകത്തിലെ ഏറ്റവും നല്ല പോളോ ടീമുകളിൽ ഒന്നും, മികച്ച കളിക്കാരും അർജന്റീനക്കുണ്ട്.",ലോകത്തിലെ ഏറ്റവും മികച്ച പോളോ ടീമുകളും കളിക്കാരും ഉള്ള അർജന്റീന അറിയപ്പെടുന്നു.,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,20,21,google_api,
0.01493383031,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",ഏഴ് സഹോദരിമാർ എന്ന് പേരിട്ടിട്ടുള്ള ഗുഹാ കവാടങ്ങൾക്കെല്ലാം കുറഞ്ഞത് 100 മുതൽ 250 മീറ്റർ വരെ (328 മുതൽ 820 അടി വരെ) വ്യാസമുണ്ട്.,"""സെവൻ സിസ്റ്റേഴ്സ്"" ""എന്നറിയപ്പെട്ടിരുന്ന എല്ലാ ഗുഹാപ്രവേശനകവാടങ്ങൾക്കും കുറഞ്ഞത് 100 മുതൽ 250 മീറ്റർ (328 മുതൽ 820 അടി വരെ) വ്യാസമുണ്ട്.""",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,24,25,IndicTrans_Samanantar,
0.01521914142,"The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.","വെള്ളം/ചതുപ്പ് പ്രദേശങ്ങളാൽ മൂന്നിലൊന്ന് ഭാഗവും മൂടപ്പെട്ട സുന്ദർബൻസ് 3,850 km2  വിസ്തൃതിയിൽ വ്യാപിച്ച് കിടക്കുന്നു.","3,850 കിലോമീറ്റർ വിസ്തൃതിയുള്ള സുന്ദർബൻ‌സ്, അതിൽ മൂന്നിലൊന്ന് വെള്ളം / ചതുപ്പ് പ്രദേശങ്ങളിൽഉൾപ്പെടുന്നു.",Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,21,20,21,google_api,
0.01532712678,Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,പിന്നീടുള്ള നൂറ്റാണ്ടുകളിലെ പുരാതന റോമൻ ഭക്ഷണങ്ങളിൽ അമേരിക്കയിൽ നിന്നോ ഏഷ്യയിൽ നിന്നോ യൂറോപ്പിലേക്ക് എത്തിയ ഭക്ഷണങ്ങൾ ഉൾപ്പെടുന്നില്ല.,പുരാതന റോമൻ ഭക്ഷണങ്ങളിൽ അമേരിക്കയിൽ നിന്നോ ഏഷ്യയിൽ നിന്നോ യൂറോപ്പിലേക്ക് വന്ന ഭക്ഷണങ്ങൾപിന്നീടുള്ള നൂറ്റാണ്ടുകളിൽ ഉൾപ്പെടുത്താൻ കഴിയില്ല.,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,15,21,google_api,
0.01539441081,Most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared.,"സമുച്ചയത്തിന്റെ അരികുകളിലെ മിക്ക കെട്ടിടങ്ങളും വിനോദ സഞ്ചാരികൾക്ക് യഥാർത്ഥത്തിൽ അവ എങ്ങനെ കാണപ്പെട്ടു, എന്നതിനെ കുറിച്ച് ഒരു ധാരണ നൽകുന്നതിനായി പുനർനിർമ്മിച്ചു.",സമുച്ചയത്തിന്റെ അരികുകളിൽ മിക്ക കെട്ടിടങ്ങളും ടൂറിസ്റ്റുകൾക്ക് അവ യഥാർത്ഥത്തിൽ എങ്ങനെ പ്രത്യക്ഷപ്പെട്ടു എന്നതിനെ കുറിച്ചുള്ള മികച്ച ആശയം നൽകുന്നതിനായി പുനർനിർമ്മിച്ചിരിക്കുന്നു.,Accuracy_Mistranslation,High,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,17,18,17,bing_api,
0.01562876684,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.",സ്വകാര്യ കാറുകളെ അടിസ്ഥാനമാക്കിയുള്ള ഒരു ഗതാഗത സംവിധാനമാണ് ഏതെങ്കിലും വിധത്തിൽ എല്ലാവരെയും ബന്ധിപ്പിക്കുകയും പിന്തുണയ്ക്കുകയും ചെയ്യുന്ന ഈ ഡൈനാമിക്ക് ട്രാൻസ്പോർട്ട് ഷട്ടിൽ.,ഈ ചലനാത്മകമായ ഗതാഗത ഷട്ടിൽഓരോരുത്തരും എങ്ങനെയോസ്വകാര്യ കാറുകളെ അടിസ്ഥാനമാക്കിയുള്ള ഒരു ഗതാഗത സംവിധാനവുമായി ബന്ധിപ്പിക്കപ്പെടുകയും പിന്തുണയ്ക്കുകയും ചെയ്യുന്നു.,Accuracy_Mistranslation,High,Accuracy_Mistranslation,High,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,15,15,15,IndicTrans_Samanantar,
0.01567783463,"According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","പുതിയ ബുള്ളറ്റിനനുസരിച്ച്, സമുദ്ര നിരപ്പിന്‍റെ പുതിയ നില സുനാമിയെ സൂചിപ്പിച്ചു. പാഗോ പാഗോ കൂടാതെ നിയൂ എന്നിവിടങ്ങളില്‍ ചില സുനാമി പ്രവര്‍ത്തനങ്ങള്‍ രേഖപ്പെടുത്തുകയും ചെയ്തിട്ടുണ്ട്.","ഏറ്റവും പുതിയ ബുള്ളറ്റിൻ പ്രകാരം, സമുദ്രനിരപ്പ് റീഡിംഗുകൾ ഒരു സുനാമി സൃഷ്ടിക്കപ്പെട്ടതായി സൂചിപ്പിച്ചു. പാഗോ പാഗോയ്ക്കും നിയുവിനും സമീപം ചില കൃത്യമായ സുനാമി പ്രവർത്തനങ്ങൾ രേഖപ്പെടുത്തിയിട്ടുണ്ട്.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,23,25,bing_api,
0.01587014534,"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.","""അടിസ്ഥാനപരമായി അദ്ദേഹം [വെയിൽസ്] തുടക്കം മുതൽ ഞങ്ങളോട് കള്ളം പറഞ്ഞു. ആദ്യം, ഇത് നിയമപരമായ കാരണങ്ങളാലാണെന്ന് നടിച്ചു. രണ്ടാമതായി അദ്ദേഹത്തിന്റെ കല ഇല്ലാതാക്കൽ വരെ അദ്ദേഹം ഞങ്ങൾ പറയുന്നത് കേൾക്കുന്നുണ്ടെന്ന് നടിച്ചു.""","അവൻ (വെയിൽസ്) അടിസ്ഥാനപരമായി തുടക്കം മുതൽ ഞങ്ങളോട് നുണ പറഞ്ഞു. ആദ്യം, ഇത് നിയമപരമായ കാരണങ്ങളാലാണ് എന്ന മട്ടിൽ പ്രവർത്തിക്കുന്നതിലൂടെ. രണ്ടാമതായി, അവൻ ഞങ്ങളെ ശ്രദ്ധിക്കുന്നതായി നടിച്ചുകൊണ്ട്, അവന്റെ കല ഇല്ലാതാക്കൽവരെ.",Accuracy_Mistranslation,High,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,17,20,17,bing_api,
0.01597102455,"Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.",സെൻട്രൽ ഓക്ക്‌ലാൻഡിലെ മിഷൻ ബേയുടെയും സെന്റ് ഹെലിയേഴ്‌സിന്റെയും പ്രാന്തപ്രദേശങ്ങളിലുള്ള വെയിറ്റിമാറ്റ ഹാർബറിലാണ് തമാകി ഡ്രൈവ് ബീച്ചുകൾ ഉള്ളത്.,"തമാകി ഡ്രൈവ് ബീച്ചുകൾ സെൻട്രൽ ഓക്ലാൻഡിലെ മിഷൻ ബേ, സെന്റ് ഹെലിയേഴ്സ് എന്നിവയുടെ അപ്മാർക്കറ്റ് പ്രാന്തപ്രദേശങ്ങളിലെ വെയ്റ്റെമാറ്റ ഹാർബറിലാണ്.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,22,25,bing_api,
0.01631343379,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,അഡെകോയ എഡിൻബർഗ് ഷെരീഫ് കോടതിയിൽ മകനെ കൊലപ്പെടുത്തിയ കുറ്റത്തിന് വിചാരണ നേരിടുകയാണ്.,മകനെ കൊലപ്പെടുത്തിയ കേസിൽ അഡെകോയ എഡിൻബർഗ് ഷെരീഫ് കോടതിയിലാണ്.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,google_api,
0.01790339336,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,"ആക്രമണത്തിന്റെ ഉത്തരവാദി, ആരോപണത്തിന് വിധേയനായ ദായേഷ്‌ (ഐഎസ്ഐഎൽ), തീവ്രവാദിയാണെന്ന് അവർക്ക് സംശയം ഉണ്ടെന്ന് പോലീസ് പറഞ്ഞു.",ആക്രമണത്തിന്റെ ഉത്തരവാദിത്തം ദായേഷ് (ഐഎസ്ഐഎൽ) തീവ്രവാദിയെന്ന് സംശയിക്കുന്നതായി പോലീസ് പറഞ്ഞു.,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,20,23,bing_api,
